https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1510-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Not up to standards of this usually excellent brand,"We booked through Amex FHR.   Very disappointed in general with this property.  Lackluster service, no view from room, very spotty and inconsistent in-room service, and the hotel is old and tired when it comes to the furniture, fabrics, and general cleanliness.  I have sent a...More",175
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1510-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Beautiful DC property best for business travelers,"The Mandarin Oriental DC (AAA 5-star luxury property) was ranked by the Institutional Investor magazine as one of the top 100 hotels in the world, and I’ve been lucky enough to stay at this property a few times because of work.

Included are photographs of...More",68
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1535-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Deluxe City View,"I thought I might be over looking the Capitol or Jefferson memorial, but this is what I see from my Deluxe City View Room.  I also expected in room coffee, tea, refrigerator and microwave for the amount being charged, but I only have an honor...More",16
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1535-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Always a great stay,"The Mandarin never fails to impress. Top notch service and the spacious bathrooms for a Washington DC hotel is great! 
Can't ask for much view in DC but facing the marina is excellent!
Great lobby lounge staff!",83
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1540-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",5 Stars. Can't wait to go back.,"Everything about the Mandarin Oriental blew us away - the staff, the cleanliness, the spacious rooms, the view, the location, the amazing food.

The location is amazing and it's only a short walk to all of the main attractions.  We were at the Washington Monument...More",24
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1570-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Great Site for Sore Site-Seers,"We really loved the Mandarin Oriental. The service was warm, friendly, prompt and on target. There was little we asked for that we didn't get immediately and with satisfaction. We took advantage of a special offered on one of Washington, DC's less busy weekends. It...More",17
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1585-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Relaxing stay!,"My husband and I stayed at Mandarin Oriental for one weekend in June 2013 for our Babymoon to enjoy a one-on-one time together before a baby#2 is here and many sleepless nights will accompany a newborn baby☺
It was such a pleasure staying here. All...More",57
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1610-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Second Review with a Rating Upgrade,"I reviewed the Mandarin Oriental a year ago and was somewhat disappointed with room quality for the price, and that was after I paid an event rate that was half the normal night's charge. This time, I have to give an upgrade to very good,...More",119
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1655-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",First class property,"This hotel is off the beaten track in DC and expensive, but the luxury is worth it for a special occasion.  We stayed in an Executive Water View Suite and it was perfect.  This was an ADA room with roll in shower.  The view was...More",18
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1660-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Strong offering, location off","Four stars against MO standards, five stars otherwise.

This location is not as walkable as other DC-area competitors, but operates on a high level particularly if you're booked on the Tai Pain club floor. Views are decent, but not extraordinary. Major negatives are placement just...More",16
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1680-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Run, run as fast as you can!!","When I heard the company that I work for was sending us to the Mandarin Oriental, well I was stoked. But then I saw the price tag for Inauguration Week: $1,000 usd a night!! For that type of money I had high expectations, but boy...More",5
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1690-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",AMAZING does not do this jewel justice,"Easily one of the district's finest properties... With spectacular views of the monuments & easy access to the mall, a great, great hotel. The only downside is its location. Nestled between government buildings (the uninspiring FCC is its neighbor), you will not find any local...More",38
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1690-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Very nice, great views, but not very close to things","This hotel is very nice.  The rooms are very nice, the beds super comfortable, and the bathrooms are awesome.  We spent one day seeing the memorials, leaving the hotel on foot, and returning 4 hours later.  A long walk but very nice on a warm...More",52
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1695-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,None,"Isolated Location, Slightly Worn, but Good Night's Sleep","I debated between average and very good rating and after writing this review, went back and changed it to the former.  As many have noted, it is not in a convenient location. The hotel is a few blocks from the nearest Metro stop and despite...More",119
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1705-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Exceptional - what you would expect,Elegant hotel and what you would expect for the price and reputation (my first time at this hotel group).  Helpful staff and great service in all areas.  My room was upgraded to a large 1 bed room with separate sitting area at no additional cost...More,113
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1710-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",What a beautiful hotel,"The Mandarin Oriental was a great place to stay during my stay in DC.  I had a great view which is below.  The best part of the Mandarin the swimming pool and the SHOWER!!!!!!! The was shower was phenomenal.  I loved that CVS, Starbucks and...More",20
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1715-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Great hotel in a great location,This is located just a couple of blocks away from the monument. I had a wonderful view of the monument and the city from the 9th floor. The hotel staff were wonderful. The room was excellent . The hotel lobby and the conference area was...More,107
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1725-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Next time I'll skip the view,"When we arrived we were upgraded to a water view suite which had lovely views of the Tidal Basin and Jefferson Memorial.  The suite was well appointed with a comfortable bed, small couch, writing desk, and flat screen TV.  The bathroom was very spacious with...More",15
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1725-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Very pleased with this hotel - 5 star, great service and close to attractions","Our stay was July 20-22nd, 2012.  There were three of us, my husband and I and our youngest son, 10 years old.  The purpose of our visit was a mixture of business and pleasure.

We loved our room with a great view of the Potomac,...More",24
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1730-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Shear elegance………….,"I stayed 4D/3N and I could have stayed longer.  Check-in was prompt and I was automatically upgraded to a water view room.  The elevator arrived quickly and as I walked to my room, I admired the lavish carpet and the details in the hallway.  I...More",84
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1760-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",A wonderful stay! I wish I never had to leave.,"The hotel is lovely, the staff is friendly and helpful, the room was immaculate and cozy. The turn down service was my favorite part. I think I got the best night sleep ever there! I wish I never had to leave! It's a bit pricey,...More",12
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1765-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Superb Hotel and Service but location is boring!,"So this is the Mandarin - top notch everything and as we expected.  Having been at other Mandarin in Europe, this is not as memorable as them, but yet, it is very charming still.  

Front desk staff made sure we were happy upon check in...More",9
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1770-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Nice place to have tea,"The Empress Lounge is a nice place to have tea. A variety of desserts, tea cakes and a lot more.   
Their bar makes really good lychee martini too!More",83
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1785-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Sumptious rooms and outstanding service,"We stayed for six nights in September 2011 while attending a conference in the hotel.  We had a deluxe room on the 9th floor.

The room was everything one would expect from the Mandarin Oriental chain.  The bedding, room design and furniture were gorgeous and...More",58
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1840-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Great!,"So far everything has been great! We are staying on the 9th floor - which is the top floor - facing the Monument & the water - and, the view at night (as well as during the day) is just beautiful.  A walking distance to...More",18
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1855-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Mandarin Makes The Best of an Awkward Location,"The Mandarin Oriental in Washington, DC is a luxury property located in an odd little pocket of the capital city.  Overlooking the Potomac, Tidal Basin, and Interstate 395, the development surrounding the hotel is a gem in a neighborhood that lacks the feel of an...More",78
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1860-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Wonderful Getaway...,"My husband and I stayed here in October to celebrate our anniversary. The front desk was very accommodating and helped us to find the perfect room. And what a perfect room it was! Very large, wonderfully appointed with the biggest bathroom I have ever seen...More",6
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1865-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Underwhelming, hard to believe it's a Mandarin","Having loved the Mandarin in Miami, I highly anticipated my stay here.  The location is great.  It's walking distance from the L'Enfant Plaza subway station if you don't want to take a cab.  I lived in DC suburb long time ago so I still remember...More",19
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1865-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Great service and location!,We were here for a weekend and we were able to get a reduced weekend rate. The hotel is beautiful and the service perfect. The room was quite large and well appointed. All the bathroom fixtures were high end. It is a a luxury hotel....More,41
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1885-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",A Magnificent Oasis near the Heart of it All,"From the gorgeous lobby, to the perfectly appointed rooms, the Mandarin Oriental is an exquisite hotel for when you're looking for something special. I was lucky enough to stay for a wedding and got the wedding rate - not sure how exorbitant it might be...More",146
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1895-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,None,yuck...not impressed,"Don't waste your hard earned money.

This review is for a suite and for a basic city view room.   In my suite, the bottom of my feet were DIRTY after just an hour...COVERED SOLID BLACK WITH DIRT from the gross carpet.  YUCK!  

I was expecting...More",3
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1915-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Rooms are surprising pretty basic, but the bathrooms are nice.","This being the Mandarin Oriental, I expected much more from the rooms. To tell you the truth, if I had been brought into the hotel blindfolded, I NEVER would have guessed that I was in the Mandarin.  The rooms actually reminded me of Hilton Garden...More",14
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1930-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Nice Hotel - Don't Get the City View,"We booked through Expedia for the Cherry Blossom Festival. The City View option was slightly less, but the view is not of the city! Our room had some train tracks in the back that ran through an abandoned parking lot. Really awful! So we paid...More",1
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1950-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",We have had several outstanding stays at the Mandarin,"We have stayed at the Mandarin several times during trips to D.C., and, even though the hotel is not located conveniently located near D.C. attractions, we generally use a cab to get around D.C. and it is not any more expensive to get to theaters...More",112
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1955-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",I understand the complaints about the staff,We spent one night at this hotel because we were dining at CityZen -- one of our favorite restaurants in the US.  I splurged by reserving a corner room with a river view to enjoy before and after dinner.  They didn't have any of those...More,43
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1965-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Great place to spend a blizzard,"I was somewhat of a captive audience -- DC was shut down due to the storm and I couldn't even get back to my car (at a metro station).  Accommodations were sumptuous, the shower -- to die for.  Seriously, I averaged 3 showers per day,...More",37
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or1990-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Not as Bad as Some Reviews - Quite Good,"Stayed at the MO in DC overnight midweek. The bell staff were incredibly gracious, after chatting on the way to our room our bellman called the front desk and asked for a better room. A better room was provided promptly. The bellman did this on...More",158
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or2000-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Elegance,"Stayed in this hotel for a few nights - the room was very spacious with a nice view of the Jefferson Memorial. As typifies this level of luxury spacious bathroom offerred separate shower with nice Gilbert and Soames Amenities. 
There is a beautiful Spa in...More",175
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or2000-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC","Great Service, watch out for Spa Cancellation","The Mandarin Oriental has excellent service from the minute you arrive, to when you get to your room.  As an 18-year old, I have grown to expect a certain level of discrimination especially in five-star hotels.  This hotel, not only treated me like a king,...More",21
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or2025-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",Expensive All Around,"My daughter and I stayed at the Mandarin Oriental 2 nites in March 2008 and were expecting the world considering its high price and five diamond rating.
     When you first arrive you are greeted by the doorman who will willingly help you with your baggage...More",3
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or2060-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",One of the nicest hotels,"The Mandarin Oriental in DC is such an amazing hotel.  Beautiful lobby and rooms.  I only wish I didn't have to go to work so I could spend all day in the room and soaking in the tub.  The bathroom is wonderful, huge with a...More",16
https://www.tripadvisor.com/Hotel_Review-g28970-d295751-Reviews-or2120-Mandarin_Oriental_Washington_DC-Washington_DC_District_of_Columbia.html,"Mandarin Oriental, Washington DC",,More,20
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or15-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Rough but decent,"Appears to be a very busy hotel. Friendly staff. Free breakfast. Good location in Chinatown. Very close to other things you may want to see in DC and metro stop. Historic Site used to be an old hospital, which explains some of the mall, quirky...More",110
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or30-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Good location, No view","No view of Chinatown, just a Gray Building alley view. Bland and cold breakfast, No place to sit. Lobby coffee station is not 24 hours and only Bold selection available. Comfy beds and room clean. Bathroom tub very slippery, No non slip strips. Light bulb...More",47
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or35-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","NY , DC visit","It was a overland trip about 13 hour drive. Vehicle Enterprises provided  fantastic, schedule was reluctant. We could change the itirerary  as needed. Wow !!1 weather was awesome. Thanks for the arrangement SWEDE ADVENTURES FOR THIS ARRANGEMENT.",2
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or40-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Location is fantastic,"The service and location truly make up for the lack luster room. The people here were really nice and really try to accomodate your every need. That being said, the $150 price point isnt reflected in your room. The tv is at least 10 years...More",3
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or70-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Good location,"Right in Chinatown near restaurants, shops and Metro station. I'm 62 and enjoyed a nice 15 minute walk from Union Station to the hotel. The complimentary breakfast had something for everyone. Room was clean but very surprised that it didn't have a small refrigerator. Other...More",47
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or80-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Great place, convenient location ","Only less than a mile from the national mall, this hotel was a really convenient location for visiting all the typical tourist spots for D.C. (the must sees). Located in Chinatown, there's plenty to eat, plus the restaurant in the hotel is lovely. 

The rooms...More",41
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or100-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","GREAT LOCATION, HELPFUL STAFF, STAY HERE! DETAILS","Yes at first I wondered, hmmm? Should we really stay in Chinatown, Ive never been to Chinatown in DC and wondered to myself how ""shady"" it might be.
Don't think twice about it, it has so much to offer!  Its more trendy and upscale than...More",69
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or105-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","European sized room, tinier closet","Gold member, checked in online 24 hours in advance and called morning of arrival  to request room near elevator and extra towels. Arrived and was given the room furthest from the elevator in the tiniest room I have seen in N America. I went to...More",8
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or165-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Loved the location and staff,This hotel is well situated (H & 5th NW) for what we wanted to see .  It borders Chinatown and there are some great restaurants waiting to serve you.  It's a 2 block walk to the Metro and about a six block walk to Pennsylvania...More,142
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or170-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Friendly & Clean,Stayed for one night. Nice clean functional room. I got a king room on the corner so I had windows on t walls which was nice. Located in Chinatown. I found cheaper parking 10 minute walk away. The breakfast  was a pretty typical free hotel...More,15
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or170-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Met all criteria,"""Three girl trip"" to Washington DC...we had three criteria: Queen size bed (or two plus roll away), free breakfast an a view (there was a beautiful church that we looked upon). The Fairfield met them all plus it was close to the Metro and the...More",19
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or180-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Very friendly and accommodating staff, good location","I was booked into this hotel through a conference I attended in DC. The hotel was about a mile walk from the meeting location which took me through part of Chinatown. From the minute I walked in until the day I checked out, the staff...More",106
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or180-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Comfortable & Conveniently located for Sightseeing,"Pros: (1) Great staff: everyone, from maintenance, staff in the breakfast area, front desk, & concierge, were friendly, welcoming & helpful = came across like a family 
(2) Excellent location: DCA to hotel via Metro a quick trip; Gallery Pl Metro minutes from hotel; hotel...More",116
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or185-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Very good hotel, nice location, with recommendation ","Fairfield Inn & Suites is nicely located in Washington Chinatown. Close to major tourists attractions and easily accessible with METRO.
I was happy with my stay and worth the price paid.
Clean, well maintained, friendly staff.
Will stay there again and I can give my...More",45
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or190-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",3 day site-seeing trip,Location is on edge of Chinatown. LOTS of homeless people in the area which made us feel a little apprehensive about going out for dinner in the evenings so we opted for the so-so Irish Chanel pub which is attached to hotel. Found the hotel...More,27
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or195-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Comfortable, convenient to city attractions","It is a walk of less than ten minutes from the Gallery Place Metro station. You are greeted by the folks at the desk the minute you walk through the door-every time you walk in, in fact. They wish you a good day, when you...More",259
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or230-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",It's the people that set this hotel apart!,"You know what you're getting at a Fairfield Inn, right? Not too fancy, but clean, efficient, budget friendly and that easy in and out full breakfast.  That's what I was expecting for the SHRM conference in DC. 
Service is impeccable. From the front desk to...More",30
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or235-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Memorial Day Weekend Getaway,"The Fairfield Inn and Suites, H Street, Washington, DC is located right in the heart of everything. Great choice when visiting DC. Walk, Metro, Uber. Great value. Breakfast included. Good hot food!

Angie is the concierge. A wealth of knowledge and a real nice person....More",123
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or240-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown","Nice location, nice staff, serviceable hotel","The Fairfield Inn is conveniently located near Chinatown.  It is close to Metro and walking to many downtown sites is reasonable, but not trivial.  The hotel has no views of the city sites.  My room faces the ally that separates it from the next building....More",182
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or245-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,None,Comfy beds and great location,"Loved it here! The staff is friendly and the Metro, Verizon Centre, the Regal Cinemas and restaurants are close by. The hotel was clean brightly lit and nice view from the room. There is free wifi and a business centre. No pool but they did...More",24
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or255-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Great hotel in a good location,Stayed at this hotel for 3 nights while on business. I took the metro from the airport and was surprised to find that the hotel was only a few minutes walk from the metro station and right on the edge of Chinatown. That means easy...More,166
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or260-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,None,Overall average stay at Fairfield Inn & Suites,My family and I enjoyed our stay at Fairfield Inn & Suites but overall it was an average hotel. I think one thing we found frustrating is that although the staff were friendly and welcoming. The area around the metro near there is not as...More,245
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or265-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Outstanding hotel staff!,We have stayed at many hotels over years traveling for business and pleasure.  This trip was for my wife's birthday. From the moment we pulled up to the valet parking and were warmly greeted by Lauren and we knew we had chosen a great place...More,8
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or290-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Above average hotel near lots of things,"A  nice place to stay near a lot of things (Gallery Place, Verizon Center, Convention center).  My king room also had a sofa bed in it.  The breakfast downstairs was below average for those sort of things.  The lobby space is a bit cramped and...More",2
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or290-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",5 Star Stay!,I am a Marriott Rewards member so I always look there first and booked this room a couple of months ago for our one day stay in DC. The location is perfect...close to all of the sights. Our great experience started with the Valet gal...More,252
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or315-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Perfect ,"We could not ask for a better experience on our first visit to Washington DC. Hotel is in 
a great location. Close to the Verizon Centre, shopping and only 10 min walk to the White House etc. Housekeeping, front desk, cafeteria, tour guild (front desk)...More",62
https://www.tripadvisor.com/Hotel_Review-g28970-d125476-Reviews-or365-Fairfield_Inn_Suites_by_Marriott_Washington_DC_Downtown-Washington_DC_District_of_Columb.html,"Fairfield Inn & Suites by Marriott Washington, DC/Downtown",Clean rooms and pleasant staff,"Valet parking, clean lobby, pleasant staff, and the room was extremely clean and comfortable and quite larger than I expected.  They also have free breakfast which is always nice when traveling on business.  I wouldn't hesitate to stay here again.  It was very convenient.More",142
